code,url,product_name,generic_name,quantity,brands,categories,ingredients_text,ingredients_analysis_tags,allergens,traces,additives_n,additives_en,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,product_quantity,main_category_en,image_url,image_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,Unnamed: 25,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,butyric-acid_100g,caproic-acid_100g,caprylic-acid_100g,capric-acid_100g,lauric-acid_100g,myristic-acid_100g,palmitic-acid_100g,stearic-acid_100g,arachidic-acid_100g,behenic-acid_100g,lignoceric-acid_100g,cerotic-acid_100g,montanic-acid_100g,melissic-acid_100g,unsaturated-fat_100g,monounsaturated-fat_100g,omega-9-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,alpha-linolenic-acid_100g,eicosapentaenoic-acid_100g,docosahexaenoic-acid_100g,linoleic-acid_100g,arachidonic-acid_100g,gamma-linolenic-acid_100g,dihomo-gamma-linolenic-acid_100g,oleic-acid_100g,elaidic-acid_100g,gondoic-acid_100g,mead-acid_100g,erucic-acid_100g,nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added-sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g,nutriscore_score_final,nutriscore_grade_final,Unnamed: 146,Unnamed: 147,Unnamed: 148,nutriscore_score.1,nutriscore_grade.1,category,nutriscore_score_final.1,nutriscore_grade_final.1,HealthStarRating,HSRTotalPoints
8901138846596,http://world-en.openfoodfacts.org/product/8901138846596/himalaya-quista-active,Himalaya Quista Active,,,himalaya,Dietary supplements,"Protein Blend (48%) (Skimmed Milk Powder, Soy Protein Isolate and Pea Protein Concentrate), Maltodextrin, Sucrose, Whey Powder, High Oleic Sunflower Oil Powder [Emulsifier (INS 471) and Antioxidant (INS 304)], Inulin - Prebiotic Fiber (3.6%), Minerals, Shankhapushpi Extract (0.28%), Hadjod Extract (0.24%), Guduchi Extract (0.24%), Ginger Juice Powder (0.24%), Stabilizer (INS 415), Licorice Extract, Moringa Extract (0.20%), Vitamins, Thickener (INS 412), Taurine and Anticaking Agent (INS 551)","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",,,5,"E304 - Fatty acid esters of ascorbic acid,E412 - Guar gum,E415 - Xanthan gum,E471 - Mono- and diglycerides of fatty acids,E551 - Silicon dioxide",2.0,b,unknown,unknown,,Dietary supplements,https://images.openfoodfacts.org/images/products/890/113/884/6596/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/113/884/6596/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/113/884/6596/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/113/884/6596/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/113/884/6596/nutrition_en.14.400.jpg,https://images.openfoodfacts.org/images/products/890/113/884/6596/nutrition_en.14.200.jpg,,378.0,1582.0,,3.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.0,14.5,,,,,,,,,,,3.0,,,24.0,,,,0.875,,0.35,,,,,,,,,,,,,,,,,,,,,0.6,,,,,,,,,,,,,,,,,,0.0,,,,,,2.0,,,,,,,,,,,,12.0,d,,,,2.0,b,General Food,12.0,d,4,-3
8901088074063,http://world-en.openfoodfacts.org/product/8901088074063/roasted-makhana-munchiez,Roasted Makhana,,75g,Munchiez,Snacks,"Roasted Makhana (Fox Nut) (58%), Edible Vegetable Oil (Refined Rice Bran Oil), Sugar, Maltodextrin, Iodised Salt, ~Spices and Condiments, Milk Solids, Flavour (Natural and Nature Identical Flavouring Substance), Flavour Enhancer (INS 627, INS 631), Cheese powder (0.05%)","en:palm-oil-free,en:non-vegan,en:vegetarian",en:milk,,2,"E627 - Disodium guanylate,E631 - Disodium inosinate",21.0,e,unknown,unknown,75.0,Snacks,https://images.openfoodfacts.org/images/products/890/108/807/4063/front_en.9.400.jpg,https://images.openfoodfacts.org/images/products/890/108/807/4063/front_en.9.200.jpg,https://images.openfoodfacts.org/images/products/890/108/807/4063/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/108/807/4063/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/108/807/4063/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/108/807/4063/nutrition_en.7.200.jpg,,507.0,2121.0,,26.0,6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001,62.0,6.0,6.0,,,,,,,,,,2.0,,,7.1,,,,2.26,,0.904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,21.0,,,,,,,,,,,,24.0,e,,,,21.0,e,General Food,24.0,e,1,21
8901071732802,http://world-en.openfoodfacts.org/product/8901071732802/sofit-soya-chocolate-flavor-drink-hershey-s,Sofit Soya Chocolate Flavor Drink,,,"Hershey's,Sofit","Plant-based foods and beverages,Beverages,Plant-based foods,Legumes and their products,Dairy substitutes,Milk substitutes,Plant-based beverages,Plant-based milk alternatives,Legume-based drinks,Soy-based drinks,Chocolate soy-based drinks","WATER, SOYABEANS ($13.6%), SUGAR, COCOA SOLIDS (0.8%), MINERAL (TRICALCIUM PHOSPHATE), OLIGOFRUCTOSE DIETARY FIBRE) (0.37%), EMULSIFIER (460), 466), ACIDITY REGULATOR (500 (i)), FLAVOURS (NATURE IDENTICAL & ARTIFICIAL VANILLA) FLAVORING SUBSTANCES), EDIBLE COMMON SALT, MINERAL (ZINC SULPHATE), VITAMIN E (ACETATE), VITAMIN A (ACETATE), VITAMIN B1 (THIAMINE MONONITRATE), VITAMIN B2 RIBOFLAVIN) AND VITAMIN B12 (CYANOCOBALAMIN)","en:palm-oil-content-unknown,en:vegan,en:vegetarian",,,3,"E460 - Cellulose,E466 - Sodium carboxy methyl cellulose,E500 - Sodium carbonates",0.0,b,Beverages,Plant-based milk substitutes,,Chocolate soy-based drinks,https://images.openfoodfacts.org/images/products/890/107/173/2802/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2802/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2802/ingredients_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2802/ingredients_en.11.200.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2802/nutrition_en.13.400.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2802/nutrition_en.13.200.jpg,,77.2,323.0,,1.67,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.2,10.6,10.0,,,,,,,,,,1.22,,,3.22,,,,0.292,,0.117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,0.0,,,,,,,,,,,,10.0,e,,,,0.0,b,Beverages,10.0,e,0.5,17
8901071732451,http://world-en.openfoodfacts.org/product/8901071732451/milk-shake-almond-flavor-hershey-s,milk shake almond flavor,,180ml,Hershey's,"Beverages, Dairies, Dairy drinks, Milks, Flavoured milks","Water, Milk Solids (#11%), Sugar, Emulsifiers (4600), 466, 471), Mineral Calcium carbonate) Flavours (Nature Identical Flavouring Substances) Sequestraint (339) Thickeners (415, 407), Mineral (Zinc Sulphate), Vitamin E (Acetate), Vitamin A (Acetate) Vitamin D2 (Ergocalciferol), Vitamin B1 (Thiamine Chloride Hydrochlonde), Vitamin B2 (Riboflavin), Edible Common Salt and Almond Paste (#0.002%)","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian",,,4,"E407 - Carrageenan,E415 - Xanthan gum,E466 - Sodium carboxy methyl cellulose,E471 - Mono- and diglycerides of fatty acids",9.0,c,Milk and dairy products,Milk and yogurt,180.0,Flavoured milks,https://images.openfoodfacts.org/images/products/890/107/173/2451/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2451/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2451/ingredients_en.8.400.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2451/ingredients_en.8.200.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2451/nutrition_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/107/173/2451/nutrition_en.3.200.jpg,,159.0,665.0,,3.2,2.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.0,29.0,25.0,,,,,,,,,,0.0,,,3.0,,,,0.2575,,0.103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001436121,,,,,,9.0,,,,,,,,,,,,17.0,e,,,,9.0,c,Beverages,17.0,e,0.5,20
8901063365087,http://world-en.openfoodfacts.org/product/8901063365087/brit-100-veg-cake-britannia,Brit 100% veg cake,,,BRITANNIA,"Snacks,Sweet snacks,Biscuits and cakes,Cakes","REFINED WHEAT FLOUR (MAIDA), SUGAR, HYDROGENATED VEGETABLE OIL & REFINED SUNFLOWER OIL, FRUIT PRODUCTS (5.3%) GLAZED FRUITS (PAPAYA CUTS, COLOUR (124), PINEAPPLE CUTS) & ORANGE PULP, HUMECTANT (422), MILK SOLIDS, HIGH MALTOSE SYRUP, EMULSIFIERS (475 471), RAISING AGENTS [500(iii), 450(i) & 341(i)]), IODISED SALT, INVERT SUGAR SYRUP, NATURE IDENTICAL FLAVOURING SUBSTANCES, PRESERVATIVES (202 & 282), WHEAT FIBRE ACIDITY REGULATOR (330), STABILIZER (415) AND COLOUR (102).","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",en:gluten,,10,"E102 - Tartrazine,E124 - Ponceau 4r,E282 - Calcium propionate,E330 - Citric acid,E341 - Calcium phosphates,E415 - Xanthan gum,E422 - Glycerol,E450 - Diphosphates,E471 - Mono- and diglycerides of fatty acids,E500 - Sodium carbonates",16.0,d,Sugary snacks,Biscuits and cakes,,Cakes,https://images.openfoodfacts.org/images/products/890/106/336/5087/front_en.14.400.jpg,https://images.openfoodfacts.org/images/products/890/106/336/5087/front_en.14.200.jpg,https://images.openfoodfacts.org/images/products/890/106/336/5087/ingredients_en.15.400.jpg,https://images.openfoodfacts.org/images/products/890/106/336/5087/ingredients_en.15.200.jpg,https://images.openfoodfacts.org/images/products/890/106/336/5087/nutrition_en.17.400.jpg,https://images.openfoodfacts.org/images/products/890/106/336/5087/nutrition_en.17.200.jpg,,420.0,1757.0,,18.4,7.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.0,25.9,,,,,,,,,,,3.0,,,6.5,,,,0.6575,,0.263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15625,,,,,,16.0,,,,,,,,,,,,22.0,e,,,,16.0,d,General Food,22.0,e,1.5,17
8901063363748,http://world-en.openfoodfacts.org/product/8901063363748/cake-100-veg-gobbles-fruity-fun-britannia,CAKE 100% VEG Gobbles fruity fun,,64g,BRITANNIA,"Snacks, Sweet snacks, Biscuits and cakes, Cakes, Soft fruit cakes","REFINED WHEAT FLOUR (MAIDA), SUGAR, HYDROGENATED VEGETABLE OIL & REFINED SUNFLOWER OIL, FRUIT PRODUCTS (5.3%) (GLAZED FRUITS (PAPAYA CUTS, COLOUR (124), PINEAPPLE CUTS) & ORANGE PULP), HUMECTANT (422), MILK SOLIDS, HIGH MALTOSE SYRUP, EMULSIFIERS (475& 471), RAISING ACTS00 450(i) & 341()], 10 JISED SALT INVERT SUGAR SYBUP, NATURE IDENTICAL FLAVOURING SUBSTANCES, PRESERVATIVES (202 & 282), WHEAT FIBRE, ACIDITY REGULATOR (330), STABILIZER (415) AND COLOUR (102).","en:may-contain-palm-oil,en:non-vegan,en:vegetarian-status-unknown",,,9,"E102 - Tartrazine,E124 - Ponceau 4r,E282 - Calcium propionate,E330 - Citric acid,E341 - Calcium phosphates,E415 - Xanthan gum,E422 - Glycerol,E450 - Diphosphates,E471 - Mono- and diglycerides of fatty acids",19.0,e,Sugary snacks,Biscuits and cakes,64.0,Soft fruit cakes,https://images.openfoodfacts.org/images/products/890/106/336/3748/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/106/336/3748/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/106/336/3748/ingredients_en.13.400.jpg,https://images.openfoodfacts.org/images/products/890/106/336/3748/ingredients_en.13.200.jpg,https://images.openfoodfacts.org/images/products/890/106/336/3748/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/106/336/3748/nutrition_en.10.200.jpg,,420.0,1757.0,,18.4,7.9,,,,,,,,,,,,,,,,6.4,,3.6,,,,,,,,,,,,,,,,0.0,,57.0,26.0,,,,,,,,,,,,,,6.5,,,,0.66802,,0.267208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.10625,,,,,,19.0,,,,,,,,,,,,22.0,e,,,,19.0,e,General Food,22.0,e,1.5,20
8901030846304,http://world-en.openfoodfacts.org/product/8901030846304/cadbury-crackle-hindustan-unilever-limited,Cadbury Crackle,,420g,Hindustan Unilever limited,"Desserts, Frozen foods, Frozen desserts, Ice creams and sorbets, Ice creams, Ice cream tubs, Chocolate ice cream tubs","Chocolate, Liquid Glucose, Cocoa Solids, Paim Oil, Milk Solids, Maltodextrin, Emulsifier E Stabilizers (E412, E410). CONTAINS PERMITTED NATURAL COLOUR-E150d AND SYNTHETIC FOOD ADDED FLAVOUR (NATURAL, NATURE IDENTICAL AND ARTIFICIAL (VANILLA) FLAVOURING NGREDIENTS: Water, Chocolate Confectionery (14.6%) [Water, Sugar, Condensed mik, Dhucolate Coated Butterscotch Confectionery (10.1%) [Outer Layer (Milk Chocolate): Cadbury Dairy Sugar, Milk Solids, Cocoa Butter, Cocoa Solids, Emulsifiers (E442, E476). CONTAINS COLOURS-E122, E133, E102 AND ADDED ARTIFICIAL VANILLA FLAVOURING SUBSTANCE Su IESTANCES) (Allergen information: Contains Milk.), Cocoa Butter, Glazing Agent E Sabilizers (E1400, E414), Emulsifier (E476) & Preservative (E202), Inner Layer (Buttersenten Confectionery): Sugar, Salted Butter, Cashew Nuts, lodised Salt], Palm Oil, Milk Solids. Linud Gucose, Cocoa Solids, Emulsifier (E471), Vegetable Protein (Soy), Stabilisers - E412. E410, EAIT. Contains Milk Solids, Soy & Cashew Nuts. May Contain Traces of Other Treenuts. NTANS PERMITTED NATURAL COLOUR - E150d AND SYNTHETIC FOOD COLOURS-E122, E102. E133 AND ADED PLAVOUR-NLATURE IDENTICAL (CHOCOLATE) AND ARTIFICIAL (VANILLA & MILK) FLAVOURING SUBSTARIDCES CONTAINS 10.2% EDIBLE VEGETABLE OIL AND VEGETABLE PROTEIN PRODUCT ForTe presentative puurposes onty CRACKLE are trademarks of MondelÃ©z International","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",en:soybeans,,12,"E102 - Tartrazine,E122 - Azorubine,E133 - Brilliant blue FCF,E1400 - Dextrin,E150d - Sulphite ammonia caramel,E202 - Potassium sorbate,E410 - Locust bean gum,E412 - Guar gum,E414 - Acacia gum,E442 - Ammonium phosphatides,E471 - Mono- and diglycerides of fatty acids,E476 - Polyglycerol polyricinoleate",15.0,d,Milk and dairy products,Ice cream,420.0,Chocolate ice cream tubs,https://images.openfoodfacts.org/images/products/890/103/084/6304/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/103/084/6304/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/103/084/6304/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/103/084/6304/ingredients_en.10.200.jpg,https://images.openfoodfacts.org/images/products/890/103/084/6304/nutrition_en.13.400.jpg,https://images.openfoodfacts.org/images/products/890/103/084/6304/nutrition_en.13.200.jpg,,258.0,1080.0,,12.8,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.0,27.7,,,,,,,,,,,1.0,,,3.83,,,,0.152,,0.061,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00074482,,,,,,15.0,,,,,,,,,,,,18.0,d,,,,15.0,d,General Food,18.0,d,2,15
8901018018242,http://world-en.openfoodfacts.org/product/8901018018242/sandwich-bread-nilgiris,Sandwich bread,,200g,Nilgiris,Breads,"Refined wheat flour (Maida) (56.75%), Potable Water, Sugar (4.72%), Yeast, Edible Vegetable Oil (Refined Palmolein oil), Edible common salt (lodized Salt), Preservative INS-282, Edible Vegetable Oil (Refined Sunflower oil), Wheat Gluten, Bread Improver INS-1100, Soya Flour, Emulsifier INS-471, 481, Acidity regulator INS-260.","en:palm-oil,en:vegan-status-unknown,en:vegetarian",,,5,"E1100 - Alpha-Amylase,E260 - Acetic acid,E282 - Calcium propionate,E471 - Mono- and diglycerides of fatty acids,E481 - Sodium stearoyl-2-lactylate",-1.0,a,Cereals and potatoes,Bread,200.0,Breads,https://images.openfoodfacts.org/images/products/890/101/801/8242/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/101/801/8242/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/101/801/8242/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/101/801/8242/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/101/801/8242/nutrition_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/101/801/8242/nutrition_en.5.200.jpg,,264.17,1105.0,,4.57,1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49.17,4.72,4.72,,,,,,,,,,2.35,,,6.59,,,,0.037825,,0.01513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,-1.0,,,,,,,,,,,,3.0,c,,,,-1.0,a,General Food,3.0,c,4,-2
8886451008619,http://world-en.openfoodfacts.org/product/8886451008619/similac-plus-abbott,Similac Plus,,400 g,Abbott,"Baby foods, Baby milks, Infant formulas","Lactose, nonfat dry milk, edible vegetable oils (coconut oil, high oleic sunflower oil, medium chain triglycerides oil, low erucic rapeseed oil, soy oil), corn syrup solids, whey protein concentrate, fructo-oligosaccharides (FOS) (1.6%), MINERALS, arachidonic acid (AA) from M. alpina oil, emulsifier (soy lecithin), 2'-fucosyllactose (2Â¹-FL) (human milk oligosaccharide) (0.17%), choline bitartrate, docosahexaenoic acid (DHA) from Schizochytrium oil, VITAMINS, nucleotides, taurine, antioxidant (mixed tocopherols), lutein.","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian","en:milk,en:soybeans",,3,"E161b - Lutein,E306 - Tocopherol-rich extract,E322 - Lecithins,E322i - Lecithin",,not-applicable,unknown,unknown,400.0,Infant formulas,https://images.openfoodfacts.org/images/products/888/645/100/8619/front_en.13.400.jpg,https://images.openfoodfacts.org/images/products/888/645/100/8619/front_en.13.200.jpg,https://images.openfoodfacts.org/images/products/888/645/100/8619/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/888/645/100/8619/ingredients_en.10.200.jpg,https://images.openfoodfacts.org/images/products/888/645/100/8619/nutrition_en.11.400.jpg,https://images.openfoodfacts.org/images/products/888/645/100/8619/nutrition_en.11.200.jpg,,461.0,1929.0,,18.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.45,41.0,33.4,,,,,,,,,,,,,14.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,26.0,e,,,,,not-applicable,General Food,26.0,e,0.5,26
7622210624918,http://world-en.openfoodfacts.org/product/7622210624918/philadelphia-original-cheese-spread,Philadelphia original cheese spread,,280 g,Philadelphia,"Dairies, Fermented foods, Fermented milk products, Cheeses, Fresh cheeses","_PASTEURIZED COW'S MILK_, CREAM, WHEY, SALT, THICKENER (E410), ACID (E330), LACTIC CULTURE, MINIMUM FAT IN DRY BASE 60%.","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",,fr:CONTAINS MILK.,2,"E330 - Citric acid,E410 - Locust bean gum",13.0,d,Milk and dairy products,Cheese,280.0,Fresh cheeses,https://images.openfoodfacts.org/images/products/762/221/062/4918/front_en.7.400.jpg,https://images.openfoodfacts.org/images/products/762/221/062/4918/front_en.7.200.jpg,https://images.openfoodfacts.org/images/products/762/221/062/4918/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/762/221/062/4918/ingredients_en.10.200.jpg,https://images.openfoodfacts.org/images/products/762/221/062/4918/nutrition_en.13.400.jpg,https://images.openfoodfacts.org/images/products/762/221/062/4918/nutrition_en.13.200.jpg,,223.0,933.0,,20.3,13.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0733,4.67,4.67,,,,,,,,,,,0.333,,,5.33,,,,0.762,,0.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,13.0,,,,,,,,,,,,14.0,d,,,,13.0,d,Cheese,14.0,d,5,18
7622201761738,http://world-en.openfoodfacts.org/product/7622201761738/dairy-milk-silk-hazelnut-cadbury,Dairy Milk Silk Hazelnut,,58g,Cadbury,chocolate,"Sugar, Milk Solids (21%*), Hazelnuts (16%*), Cocoa Butter, Cocoa Solids, Emulsifiers (442, 476), Flavours (Natural, Nature identical and Artificial (Vanilla) Flavouring Substances).","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian",,,2,"E442 - Ammonium phosphatides,E476 - Polyglycerol polyricinoleate",27.0,e,Sugary snacks,Chocolate products,58.0,Chocolates,https://images.openfoodfacts.org/images/products/762/220/176/1738/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1738/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1738/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1738/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1738/nutrition_en.8.400.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1738/nutrition_en.8.200.jpg,,566.0,2368.0,,36.8,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0231,51.4,46.6,38.1,,,,,,,,,,,,,8.7,,,,0.104,,0.0416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.0,,,,,,27.0,,,,,,,,,,,,30.0,e,,,,27.0,e,General Food,30.0,e,0.5,33
7622201761561,http://world-en.openfoodfacts.org/product/7622201761561/dairy-milk-silk-fruit-nut-cadbury,Dairy Milk Silk Fruit & Nut,,137g,Cadbury,"Snacks, Sweet snacks, Cocoa and its products, Confectioneries, Chocolates, Milk chocolates","Composite Chocolate gredients: Sugar, Milk Solids (20%), Cocoa Butter, Cocoa Solids, Raisins (9%), Cashew Nuts (5%),Apricot Kernels (3%), Emulsifiers (E 442,E 476),Natural Flavouring Substances,Nature Identical Flavouring Substances,Artificial Flavouring Substances(Vanilla). _Contains Milk,Cashew Nut.May Contain Wheat, Barley, Soy ,Other Tree Nuts_","en:palm-oil-free,en:non-vegan,en:vegetarian-status-unknown",,,2,"E442 - Ammonium phosphatides,E476 - Polyglycerol polyricinoleate",27.0,e,Sugary snacks,Chocolate products,137.0,Milk chocolates,https://images.openfoodfacts.org/images/products/762/220/176/1561/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1561/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1561/ingredients_en.9.400.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1561/ingredients_en.9.200.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1561/nutrition_en.11.400.jpg,https://images.openfoodfacts.org/images/products/762/220/176/1561/nutrition_en.11.200.jpg,2227,532.0,2227.0,,30.4,18.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0224,58.1,50.9,37.7,,,,,,,,,,0.0,,,7.8,,,,0.26,,0.104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.046875,,,,,,27.0,,,,,,,,,,,,31.0,e,,,,27.0,e,General Food,31.0,e,0.5,34
7622201759742,http://world-en.openfoodfacts.org/product/7622201759742/dairy-milk-silk-ganache-cadbury,Dairy Milk Silk Ganache,,146 g,Cadbury,Milk chocolate bar,"Super, Cocoa Solids, Cocoa Butter, Milk Solids (15%), Emulsifier (322), Flavour (Nature Identicsl Flavouring Substance)","en:palm-oil-content-unknown,en:non-vegan,en:vegetarian",,,1,E322 - Lecithins,27.0,e,Sugary snacks,Chocolate products,146.0,Milk chocolate bar,https://images.openfoodfacts.org/images/products/762/220/175/9742/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/762/220/175/9742/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/762/220/175/9742/ingredients_en.9.400.jpg,https://images.openfoodfacts.org/images/products/762/220/175/9742/ingredients_en.9.200.jpg,https://images.openfoodfacts.org/images/products/762/220/175/9742/nutrition_en.6.400.jpg,https://images.openfoodfacts.org/images/products/762/220/175/9742/nutrition_en.6.200.jpg,,567.0,2372.0,,36.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0225,54.6,48.5,,,,,,,,,,,,,,6.7,,,,0.065,,0.026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,27.0,,,,,,,,,,,,31.0,e,,,,27.0,e,General Food,31.0,e,0.5,37
