code,url,product_name,generic_name,quantity,brands,categories,ingredients_text,ingredients_analysis_tags,allergens,traces,additives_n,additives_en,nutriscore_score,nutriscore_grade,pnns_groups_1,pnns_groups_2,product_quantity,main_category_en,image_url,image_small_url,image_ingredients_url,image_ingredients_small_url,image_nutrition_url,image_nutrition_small_url,Unnamed: 25,energy-kcal_100g,energy_100g,energy-from-fat_100g,fat_100g,saturated-fat_100g,butyric-acid_100g,caproic-acid_100g,caprylic-acid_100g,capric-acid_100g,lauric-acid_100g,myristic-acid_100g,palmitic-acid_100g,stearic-acid_100g,arachidic-acid_100g,behenic-acid_100g,lignoceric-acid_100g,cerotic-acid_100g,montanic-acid_100g,melissic-acid_100g,unsaturated-fat_100g,monounsaturated-fat_100g,omega-9-fat_100g,polyunsaturated-fat_100g,omega-3-fat_100g,omega-6-fat_100g,alpha-linolenic-acid_100g,eicosapentaenoic-acid_100g,docosahexaenoic-acid_100g,linoleic-acid_100g,arachidonic-acid_100g,gamma-linolenic-acid_100g,dihomo-gamma-linolenic-acid_100g,oleic-acid_100g,elaidic-acid_100g,gondoic-acid_100g,mead-acid_100g,erucic-acid_100g,nervonic-acid_100g,trans-fat_100g,cholesterol_100g,carbohydrates_100g,sugars_100g,added-sugars_100g,sucrose_100g,glucose_100g,fructose_100g,lactose_100g,maltose_100g,maltodextrins_100g,starch_100g,polyols_100g,erythritol_100g,fiber_100g,soluble-fiber_100g,insoluble-fiber_100g,proteins_100g,casein_100g,serum-proteins_100g,nucleotides_100g,salt_100g,added-salt_100g,sodium_100g,alcohol_100g,vitamin-a_100g,beta-carotene_100g,vitamin-d_100g,vitamin-e_100g,vitamin-k_100g,vitamin-c_100g,vitamin-b1_100g,vitamin-b2_100g,vitamin-pp_100g,vitamin-b6_100g,vitamin-b9_100g,folates_100g,vitamin-b12_100g,biotin_100g,pantothenic-acid_100g,silica_100g,bicarbonate_100g,potassium_100g,chloride_100g,calcium_100g,phosphorus_100g,iron_100g,magnesium_100g,zinc_100g,copper_100g,manganese_100g,fluoride_100g,selenium_100g,chromium_100g,molybdenum_100g,iodine_100g,caffeine_100g,taurine_100g,ph_100g,fruits-vegetables-nuts_100g,fruits-vegetables-nuts-dried_100g,fruits-vegetables-nuts-estimate_100g,fruits-vegetables-nuts-estimate-from-ingredients_100g,collagen-meat-protein-ratio_100g,cocoa_100g,chlorophyl_100g,carbon-footprint_100g,carbon-footprint-from-meat-or-fish_100g,nutrition-score-fr_100g,nutrition-score-uk_100g,glycemic-index_100g,water-hardness_100g,choline_100g,phylloquinone_100g,beta-glucan_100g,inositol_100g,carnitine_100g,sulphate_100g,nitrate_100g,acidity_100g,nutriscore_score_final,nutriscore_grade_final,Unnamed: 146,Unnamed: 147,Unnamed: 148,nutriscore_score.1,nutriscore_grade.1,category
8901512935304,http://world-en.openfoodfacts.org/product/8901512935304/peanut-butter-sundrop,Peanut Butter,,,Sundrop,"Plant-based foods and beverages,Plant-based foods,Legumes and their products,Spreads,Plant-based spreads,Oilseed purees,Legume butters,Peanut butters","Peanut Butter (Roasted Peanuts (66.7%)), Sugar, Refined Edible Groundnut Oil, Honey (5%), Stabilizer (Mono and Diglycerides of Fatty Acids), Iodized Salt, Edible Molasses & Caramel IV.","en:may-contain-palm-oil,en:non-vegan,en:vegetarian",,,1,E471 - Mono- and diglycerides of fatty acids,22,e,Cereals and potatoes,Legumes,,Peanut butters,https://images.openfoodfacts.org/images/products/890/151/293/5304/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/151/293/5304/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/151/293/5304/ingredients_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/151/293/5304/ingredients_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/151/293/5304/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/151/293/5304/nutrition_en.10.200.jpg,,596,2494,,44,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,26,21.9,,,,,,,,,,,,,24,,,,0.92,,0.368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.7,,,,,,22,,,,,,,,,,,,24,e,,,,22,e,Fat/Nuts/Oil/Seeds
8901512540805,http://world-en.openfoodfacts.org/product/8901512540805/popcorn,Popcorn,,15,,Papaver seeds,"Popping Corn (60.3%), Refined Edible Palmolein Oil (TBHQ), lodized Salt, Artificial Flavour (Butter), Table Butter (0.03%) & Beta Carotene. Contains Milk and its products. Freshly Popped Popcorn. (15.1 Instant Popcom: Ready to Cook Com Product A PROPRIETARY FOOD ACT II and movie marquee logo are registered trademarks of ConAgra Foods RDM Inc., USA. 8 901512 540805 See top panel for MRP (inclusive of all taxes), Unit Sale Price (USP), Net Quantity (in g), Batch No. and Date of Manufacture (MFD) and Use by Date (UBD). Registered Office and Consumer Care Cell details: Agro Tech Foods Ltd., 31, Sarojini Devi Road, Secunderabad: 500003 (TS), India or e-mail us at feedback@atfoods.com or call 1800 425 2903/099595 52903 or visit our website www.atfoods.com Manufactured for Agro Tech Foods Limited 31, Sarojini Devi Road, Secunderabad: 500003 (TS). fssat Lic.No.10014047000183 For Manufacturer's Lic No., see first three characters of batch no. and see below: 381: Lic. No. 10014047000046 353: Lic. No. 10013012000240 106: Lic. No. 10013021000891 109: Lic. No. 10018051002702 110: Lic. No. 10017071000952 112: Lic. No. 10020044001936 101704-C23 Mtrl. Mfd. By: GLS Films Industries Pvt. Ltd., Regn. No. HSPCB/313102619GUSOCTO6192696 Dated:2019 2024/5/17 15:15","en:palm-oil,en:non-vegan,en:vegetarian-status-unknown",,,2,"E160a - Carotene,E160ai - Beta-carotene,E319 - Tertiary-butylhydroquinone (tbhq)",,unknown,unknown,unknown,0,Papaver seeds,https://images.openfoodfacts.org/images/products/890/151/254/0805/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/890/151/254/0805/front_en.6.200.jpg,https://images.openfoodfacts.org/images/products/890/151/254/0805/ingredients_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/151/254/0805/ingredients_en.11.200.jpg,https://images.openfoodfacts.org/images/products/890/151/254/0805/nutrition_en.8.400.jpg,https://images.openfoodfacts.org/images/products/890/151/254/0805/nutrition_en.8.200.jpg,,574,2402,,39,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,0,,,,,,,,,,,8,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,12,d,,,,,unknown,General Food
8901512141705,http://world-en.openfoodfacts.org/product/8901512141705/peanut-butter-sundrop,Peanut Butter,,924 g,Sundrop,"Plant-based foods and beverages, Plant-based foods, Legumes and their products, Breakfasts, Spreads, Plant-based spreads, Oilseed purees, Legume butters, Peanut butters","Roasted Peanuts, Sugar, Stabilizer (Mono and Diglycerides of Fatty Acids), Peanut Oil &  Salt.","en:may-contain-palm-oil,en:maybe-vegan,en:vegetarian",en:peanuts,,1,E471 - Mono- and diglycerides of fatty acids,6,c,Cereals and potatoes,Legumes,924,Peanut butters,https://images.openfoodfacts.org/images/products/890/151/214/1705/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/151/214/1705/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/151/214/1705/ingredients_en.18.400.jpg,https://images.openfoodfacts.org/images/products/890/151/214/1705/ingredients_en.18.200.jpg,https://images.openfoodfacts.org/images/products/890/151/214/1705/nutrition_en.9.400.jpg,https://images.openfoodfacts.org/images/products/890/151/214/1705/nutrition_en.9.200.jpg,,642,2686,,51,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,9,,,,,,,,,,,5,,,26,,,,0.875,,0.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.0625,,,,,,6,,,,,,,,,,,,16,d,,,,6,c,Fat/Nuts/Oil/Seeds
8901499011596,http://world-en.openfoodfacts.org/product/8901499011596/pro-muesli-kellogg-s,Pro Muesli,,500g,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis, en:mueslis-with-fruits","Multigrain (62.9%) Mix {Wheat (24.9%), Corn Grits (13.1%), Rice (8.4%), Rolled Barley (5%), Rolled Oats (5%), Ragi Millet Flour (2.6%), Moon Dal Flour (2%), Rice Flour, Corn Meal, Refined Wheat Flour (Maida)}, Seeds (8%), Pumpkin Seeds (4%), Flax Seeds (3%), Chia Seeds (8%), Candied & Dry Fruits (11%) {Candied Papaya (3%), Candied Cranberry (3%), Raisin (5%)}, Sugar, Soy Protein Isolate (6%), Cereal Extract, Wheat Bran, Iodized Salt, Viatmins, Colour (INS 140), Flavour {Artifical (Coconut)}, Antioxidants (INS 320, INS 307b) And Minerals.","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian",,,3,"E140 - Chlorophylls and Chlorophyllins,E307b - Concentrated tocopherol,E320 - Butylated hydroxyanisole (bha)",4,c,Cereals and potatoes,Breakfast cereals,500,Mueslis with fruits,https://images.openfoodfacts.org/images/products/890/149/901/1596/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1596/front_en.3.200.jpg,,,,,,385,1611,,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.4,20,15,,,,,,,,,,,,,14,,,,0.45,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,4,,,,,,,,,,,,11,d,,,,4,c,General Food
8901499011305,http://world-en.openfoodfacts.org/product/8901499011305/kellogg-s-special-k-original,Kellogg's Special K Original,,,Kellogg's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Flakes,Cereal flakes","Rice (36.2%), Whole Wheat (33.2%), Sugar, Wheat Bran (4.7%), Liquid Glucose, lodized Salt, Cereal Extract, Vitamins, Mineral and Antioxidant (INS 320). CONTAINS WHEAT AND BARLEY. MAY CONTAIN OATS, NUTS, SOY AND MILK.","en:palm-oil-free,en:vegan-status-unknown,en:vegetarian-status-unknown",en:gluten,"en:gluten,en:milk,en:nuts,en:soybeans",1,E320 - Butylated hydroxyanisole (bha),9,c,Cereals and potatoes,Breakfast cereals,,Cereal flakes,https://images.openfoodfacts.org/images/products/890/149/901/1305/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1305/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1305/ingredients_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1305/ingredients_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1305/nutrition_en.9.400.jpg,https://images.openfoodfacts.org/images/products/890/149/901/1305/nutrition_en.9.200.jpg,,376,1573,,1.3,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3,26.5,25.5,,,,,,,,,,5.1,,,8.2,,,,1.2,,0.48,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,9,,,,,,,,,,,,14,d,,,,9,c,General Food
8901499008701,http://world-en.openfoodfacts.org/product/8901499008701/special-k-original-kellogg-s,Special K original,,900 g,Kellogg's,"Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals","Rice (36.2%), Whole Wheat (33.2%), Sugar, Wheat Bran (4.7%), Liquid Glucose, lodized Salt, Cereal Extract, Vitamins, Mineral and Antioxidant (INS 320).","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian",,,1,E320 - Butylated hydroxyanisole (bha),4,c,Cereals and potatoes,Breakfast cereals,900,Breakfast cereals,https://images.openfoodfacts.org/images/products/890/149/900/8701/front_fr.3.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8701/front_fr.3.200.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8701/ingredients_en.12.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8701/ingredients_en.12.200.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8701/nutrition_fr.5.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8701/nutrition_fr.5.200.jpg,,360,1506,,1,0.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85.3,25,,,,,,,,,,,1.5,,,8.3,,,,0.42,,0.168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,4,,,,,,,,,,,,13,d,,,,4,c,General Food
8901499008275,http://world-en.openfoodfacts.org/product/8901499008275/chocos-kellogg-s,Chocos,,10,Kellogg's,,"Wheat Solids (58.2%) (Wheat Flour (Aa) (29 196), Refined Wheat Flour (Maida) (29.1%)). Sugar, Com Flour, Coco Solids (2.7%, Minerals, Cereal Extract, Edible Vegetable Oil (Palmolein & Coconut Oil), lodized Salt, Colour (NS 150d). Vitamins, Antioxidant (INS 320) CONTAINS PERMITTED NATURAL COLOUR & ADDED FLAVOURS (NATURE IDENTICAL & ARTIFICIAL VANILA CREAM FLAVOURING SUBSTANCES) CONTAINS GLUTEN. MAY CONTAIN TRACES OF TREENUT. 2","en:palm-oil,en:vegan-status-unknown,en:vegetarian",,,2,"E150d - Sulphite ammonia caramel,E320 - Butylated hydroxyanisole (bha)",,unknown,unknown,unknown,0,,https://images.openfoodfacts.org/images/products/890/149/900/8275/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8275/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8275/ingredients_en.6.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8275/ingredients_en.6.200.jpg,,,,2,8,,3.9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,4,,,,,,,,,,,1,,,17,,,,1,,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,1,b,,,,,unknown,General Food
8901499008244,http://world-en.openfoodfacts.org/product/8901499008244/chocos-moons-stars-kellogg-s,Chocos Moons & Stars,,28.6g,Kellogg's,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals","Wheat Solids (54.2%) Wheat Flour (29.6%), Wheat Flour (24 mole Sugar, Corn Flour, Cocoa Solids (5.6%), Minerals Malt Extract, Edible Vegetable Oil (Palmolein) iodized Salt, Colour (INS 150d), Vitamins Antioxidant (INS 320). CONTAINS PERMITTED NATURAL COLOUR ADDED FLAVOURS (NATURE IDENTICAL","en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",,"en:gluten,en:nuts",2,"E150d - Sulphite ammonia caramel,E320 - Butylated hydroxyanisole (bha)",9,c,Cereals and potatoes,Breakfast cereals,29,Breakfast cereals,https://images.openfoodfacts.org/images/products/890/149/900/8244/front_en.4.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8244/front_en.4.200.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8244/ingredients_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8244/ingredients_en.7.200.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8244/nutrition_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/149/900/8244/nutrition_en.10.200.jpg,,390,1632,,3,1.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83.9,30,,,,,,,,,,,3.5,,,8.6,,,,0.4,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,9,,,,,,,,,,,,13,d,,,,9,c,General Food
8901491981552,http://world-en.openfoodfacts.org/product/8901491981552/lay-s-chile-limon-20rs,Layâ€™s Chile Limon 20rs,,55 g,Lay's,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps","ca, mirl lay's is the registereu cor feedback or queries, write to the consumer services manager, pepsico india holdings pvt, ltd,, p,o, box 27, dlf qutab enclave, phase-1, gurugram-122002, haryana, india, or call us at 1800 22 4020 cr email us at consumer,feedback@pepsico,com proprietary food - potato chips (15,1) as compared to previous lay's chile limÃ³n our packs,  limited period offer, valid in ct geographies, gredients: potato, edible vegetable oil molein oil), *seasoning (sugar, lodised salt, favour (natural and nature identical flavouring substances), ~spices , condiments, maltodextrin, lime juice powder, anticaking agent (551), edible vegetable oil (sunflower seed oil), flavour enhancers (627, 631), corn syrup solids), *as flavouring agent, contains onion and garlic","en:palm-oil-content-unknown,en:vegan-status-unknown,en:vegetarian-status-unknown",,,3,"E551 - Silicon dioxide,E627 - Disodium guanylate,E631 - Disodium inosinate",26,e,Salty snacks,Appetizers,55,Crisps,https://images.openfoodfacts.org/images/products/890/149/198/1552/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/149/198/1552/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/149/198/1552/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/149/198/1552/ingredients_en.10.200.jpg,https://images.openfoodfacts.org/images/products/890/149/198/1552/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/149/198/1552/nutrition_en.7.200.jpg,,535,2238,,33,14.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,2.6,,,,,,,,,,,,,,6.5,,,,2.4425,,0.977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.73E-06,,,,,,26,,,,,,,,,,,,28,e,,,,26,e,General Food
8901491503020,http://world-en.openfoodfacts.org/product/8901491503020/masala-lay-s,masala,,30g10rs,Lay's,"Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps","Potato, Edible Vegetable Oil (Palmolein Oil, Rice Bran Oil), &quot;Spices & Condiments (Onion Powder, Chili Powder, Dried Mango Powder, Coriander Seed Powder, Ginger Powder, Garlic Powder, Black Pepper Powder, Spices Extract, Turmeric Powder), lodised Salt, Black Salt, Tomato Powder, Citric Acid (330). Sugar, CONTAINS ADDED FLAVOUR (NATURAL & NATURE IDENTICAL","en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",,,1,E330 - Citric acid,25,e,Salty snacks,Appetizers,0,Flavoured potato crisps,https://images.openfoodfacts.org/images/products/890/149/150/3020/front_en.25.400.jpg,https://images.openfoodfacts.org/images/products/890/149/150/3020/front_en.25.200.jpg,https://images.openfoodfacts.org/images/products/890/149/150/3020/ingredients_en.22.400.jpg,https://images.openfoodfacts.org/images/products/890/149/150/3020/ingredients_en.22.200.jpg,https://images.openfoodfacts.org/images/products/890/149/150/3020/nutrition_en.27.400.jpg,https://images.openfoodfacts.org/images/products/890/149/150/3020/nutrition_en.27.200.jpg,,539,2255,,33.1,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,53.4,2.5,,,,,,,,,,,,,,6.9,,,,2.065,,0.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,25,,,,,,,,,,,,26,e,,,,25,e,General Food
8901491502023,http://world-en.openfoodfacts.org/product/8901491502023/lay-s-india-s-magic-masala-pepsico,Lay's - India's Magic Masala,,11g,"PepsiCo, Inc.","Plant-based foods and beverages, Plant-based foods, Snacks, Cereals and potatoes, Salty snacks, Appetizers, Chips and fries, Crisps, Potato crisps, Flavoured potato crisps","Potato, Edible Vegetable Oil (Palmolein Oil), *Seasoning (&quot;Spices & Condiments, Iodised Salt, Maltodextrin, Black Salt, Sugar, Tomato Powder, Acidity Regulators (330, 296, 334), Flavour (Natural and Nature Identical Flavouring Substances), Anticaking Agent (551), Colour (160c)). *As flavouring agent. ~Contains Onion and Garlic","en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",,,5,"E160c - Paprika extract,E296 - Malic acid,E330 - Citric acid,E334 - L(+)-tartaric acid,E551 - Silicon dioxide",25,e,Salty snacks,Appetizers,11,Flavoured potato crisps,https://images.openfoodfacts.org/images/products/890/149/150/2023/front_en.6.400.jpg,https://images.openfoodfacts.org/images/products/890/149/150/2023/front_en.6.200.jpg,https://images.openfoodfacts.org/images/products/890/149/150/2023/ingredients_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/149/150/2023/ingredients_en.11.200.jpg,https://images.openfoodfacts.org/images/products/890/149/150/2023/nutrition_en.21.400.jpg,https://images.openfoodfacts.org/images/products/890/149/150/2023/nutrition_en.21.200.jpg,,539,2255,,33.1,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4,2.5,,,,,,,,,,,,,,6.9,,,,2.065,,0.826,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.208333333,,,,,,25,,,,,,,,,,,,26,e,,,,25,e,General Food
8901491365703,http://world-en.openfoodfacts.org/product/8901491365703/puffcorn-kurkure,Puffcorn,,28 10rs,Kurkure,"Snacks, Salty snacks, Appetizers, Chips and fries, Crisps, Corn chips","INREDIENTS: Cereal Products (67%) (Corn Meal (53%), Rice Meal (14%)), Edible Vegetable Oil (Palmolein), *Seasoning (Sugar, lodised Salt, Maltodextrin, Spices and Condiments, Milk Solids, Cheese, Salt Replacer (Potassium Chloride), Flavour (Natural and Nature Identical Flavouring Substances), Flavour Enhancers (627, 631), Acidity Regulators (296, 330), Emulsifying & Stabilising Agent ((331(iii), 471, 327)), Gram Meal (3.6%), Calcium Carbonate (170(i)), lodised Salt. *As flavouring agent. Contains Onion and Garlic ALLERGEN ADVICE: Contains Soy, Milk, Wheat","en:palm-oil,en:non-vegan,en:vegetarian",,,9,"E170 - Calcium carbonates,E170i - Calcium carbonate,E296 - Malic acid,E327 - Calcium lactate,E330 - Citric acid,E331 - Sodium citrates,E471 - Mono- and diglycerides of fatty acids,E627 - Disodium guanylate,E631 - Disodium inosinate",24,e,Salty snacks,Appetizers,0,Corn chips,https://images.openfoodfacts.org/images/products/890/149/136/5703/front_en.30.400.jpg,https://images.openfoodfacts.org/images/products/890/149/136/5703/front_en.30.200.jpg,https://images.openfoodfacts.org/images/products/890/149/136/5703/ingredients_en.24.400.jpg,https://images.openfoodfacts.org/images/products/890/149/136/5703/ingredients_en.24.200.jpg,https://images.openfoodfacts.org/images/products/890/149/136/5703/nutrition_en.32.400.jpg,https://images.openfoodfacts.org/images/products/890/149/136/5703/nutrition_en.32.200.jpg,,536,2243,,27.1,12.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,66.5,4.5,,,,,,,,,,,,,,6.4,,,,1.925,,0.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,24,,,,,,,,,,,,26,e,,,,24,e,General Food
8901491103046,http://world-en.openfoodfacts.org/product/8901491103046/kurkure-green-chutney,Kurkure Green chutney,,33g,,Snacks,"Cereal Products (57%) (Rice meal (38%),corn meal (19%)), Edible Vegetable oil (Palmolein) *Seasoning Spices & Condiments , Iodised salt, Sugar, Tamarind powder, Flavour (Nature identical and Artificial (Spearmint), Maltodextrin, Acidity Regulator (330), Emulsifier (414), Color (160c), Flavour Enhancers (627,631)), Gram meal (6%).","en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",,,5,"E160c - Paprika extract,E330 - Citric acid,E414 - Acacia gum,E627 - Disodium guanylate,E631 - Disodium inosinate",25,e,unknown,unknown,33,Snacks,https://images.openfoodfacts.org/images/products/890/149/110/3046/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/149/110/3046/front_en.3.200.jpg,,,,,,561,2347,,34.7,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56.3,2.1,,,,,,,,,,,2,,,5.9,,,,2.3975,,0.959,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,25,,,,,,,,,,,,28,e,,,,25,e,General Food
8901491002820,http://world-en.openfoodfacts.org/product/8901491002820/oats-muesli-fruit-nut-pepsico,Oats Muesli Fruit & Nut,,160g,"Pepsico,Quaker","Plant-based foods and beverages,Plant-based foods,Breakfasts,Cereals and potatoes,Cereals and their products,Breakfast cereals,Mueslis","Multigrain (55%) (Rolled Oat 26%, Rice & Rice Flour 14%, Corn Grit & Flour 7%, Rolled Barley 5%, Wheat 3%, Refined Wheat Flour (Maida) 1.4%), Candied & Dry Fruit and Nut & Seed (22%) (Raisin 10%, Candied Papaya 5%, Almond 4%, Pumpkin Seed 3%), Sugar, Palmolein Oil, Maltodextrin, Invert Syrup, Stabiliser (1422, 170i, 322), Liquid Glucose, lodised Salt, Cereal Extract. Flavour (Natural and Nature Identical Flavouring Substances), Colour (150d), Antioxidant (307b).","en:palm-oil,en:vegan-status-unknown,en:vegetarian-status-unknown",,,5,"E1422 - Acetylated distarch adipate,E150d - Sulphite ammonia caramel,E170 - Calcium carbonates,E170i - Calcium carbonate,E307b - Concentrated tocopherol,E322 - Lecithins",8,c,Cereals and potatoes,Breakfast cereals,160,Mueslis,https://images.openfoodfacts.org/images/products/890/149/100/2820/front_en.3.400.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2820/front_en.3.200.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2820/ingredients_en.10.400.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2820/ingredients_en.10.200.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2820/nutrition_en.7.400.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2820/nutrition_en.7.200.jpg,,434,1816,,12,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,21,10.9,,,,,,,,,,6,,,8,,,,0.59,,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,8,,,,,,,,,,,,12,d,,,,8,c,General Food
8901491002196,http://world-en.openfoodfacts.org/product/8901491002196/oats-muesli-quaker,Oats Muesli,,700g,Quaker,"Plant-based foods and beverages, Plant-based foods, Breakfasts, Cereals and potatoes, Cereals and their products, Breakfast cereals, Mueslis","Multigrain(55%), (Rolled Oats 26%, Rice & Rice Flour 14%, Corn Grit & Flour 7%, Rolled Barley 5%, Wheat 3%, Refined Wheat Flour (Maida) 1.4%, Berries & Seeds (22%), (Candied Cranberries 8%, Dried Blackcurrents 7%, Sunflower seeds 4%, Pumpkin Seeds 3% ), Sugar, Palmolein Oil, Maltodextrin, Invert Syrup, Stabilizer (1422, 170i, 322), Liquid Glucose, iodised Salt, Cereals Extracts, Flavour (natural and nature Identical Flavouring Substances), Colour (150d), Antioxidents (307b)","en:palm-oil,en:vegan-status-unknown,en:vegetarian",,,5,"E1422 - Acetylated distarch adipate,E150d - Sulphite ammonia caramel,E170 - Calcium carbonates,E170i - Calcium carbonate,E307b - Concentrated tocopherol,E322 - Lecithins",8,c,Cereals and potatoes,Breakfast cereals,700,Mueslis,https://images.openfoodfacts.org/images/products/890/149/100/2196/front_en.5.400.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2196/front_en.5.200.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2196/ingredients_en.8.400.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2196/ingredients_en.8.200.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2196/nutrition_en.11.400.jpg,https://images.openfoodfacts.org/images/products/890/149/100/2196/nutrition_en.11.200.jpg,,448,1874,,14,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,16,10.6,,,,,,,,,,6,,,9,,,,0.605,,0.242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,8,,,,,,,,,,,,12,d,,,,8,c,General Food
